信息：RoleDescriptor:rup_designer: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 63 mini seconds publishing element
信息：: 3626 mini-second(s) publishing element Activity:refine_the_architecture[core.base_rup\capabilitypatterns\refine_the_architecture_F40FA195.html]
信息：Activity:refine_the_architecture: 3641 mini seconds publishing element
信息：RoleDescriptor:rup_software_architect: 93 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 110 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_class: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 234 mini seconds publishing element
信息：RoleDescriptor:rup_designer: 141 mini seconds publishing element
信息：WorkProductDescriptor:rup_glossary: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_actor: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 110 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirement: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_actor: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 156 mini seconds publishing element
信息：WorkProductDescriptor:rup_stakeholder_requests: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_user_interface_prototype: 78 mini seconds publishing element
信息：RoleDescriptor:rup_technical_reviewer: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 63 mini seconds publishing element
信息：RoleDescriptor:rup_designer: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_model: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_class: 406 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_class: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_user_interface_prototype: 62 mini seconds publishing element
信息：RoleDescriptor:rup_technical_reviewer: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_navmap: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_data_model: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 78 mini seconds publishing element
信息：RoleDescriptor:rup_designer: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_class: 297 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_class: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_user_interface_prototype: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_class: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_data_model: 156 mini seconds publishing element
信息：RoleDescriptor:rup_technical_reviewer: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_navmap: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_model: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 62 mini seconds publishing element
信息：RoleDescriptor:rup_integrator: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_integration_build_plan: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 46 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_element: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_subsystem: 219 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 141 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_element: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_data_model: 93 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_subsystem: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_log: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_results: 63 mini seconds publishing element
信息：RoleDescriptor:rup_technical_reviewer: 234 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 250 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_class: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 63 mini seconds publishing element
信息：: 1406 mini-second(s) publishing element CapabilityPattern:develop_components_within_scope[core.base_rup\capabilitypatterns\develop_components_within_scope_C53819E4.html]
信息：CapabilityPattern:develop_components_within_scope: 1406 mini seconds publishing element
信息：CapabilityPattern:develop_components_within_scope: 2328 mini seconds publishing process specific layout data
信息：: 1172 mini-second(s) publishing element Activity:analyze_behavior[core.base_rup\capabilitypatterns\analyze_behavior_59C89065.html]
信息：Activity:analyze_behavior: 1172 mini seconds publishing element
信息：RoleDescriptor:rup_software_architect: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 62 mini seconds publishing element
信息：Activity:design_components: 922 mini seconds publishing element
信息：TermDefinition:structured_class: 47 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirement: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 94 mini seconds publishing element
信息：Activity:design_the_database: 953 mini seconds publishing element
信息：: 2094 mini-second(s) publishing element Activity:implement_components[core.base_rup\capabilitypatterns\implement_components_AFD1799D.html]
信息：Activity:implement_components: 2094 mini seconds publishing element
信息：TermDefinition:stub: 31 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_strategy: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_build: 110 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_infrastructure: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 63 mini seconds publishing element
信息：RoleDescriptor:rup_test_analyst: 62 mini seconds publishing element
信息：RoleDescriptor:rup_test_designer: 94 mini seconds publishing element
信息：RoleDescriptor:rup_integrator: 94 mini seconds publishing element
信息：RoleDescriptor:rup_process_engineer: 78 mini seconds publishing element
信息：RoleDescriptor:rup_implementer: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_results: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_evaluation_summary: 157 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_log: 188 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_assessment: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 156 mini seconds publishing element
信息：WorkProductDescriptor:rup_integration_build_plan: 203 mini seconds publishing element
信息：WorkProductDescriptor:rup_interface: 203 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 296 mini seconds publishing element
信息：WorkProductDescriptor:rup_developer_test: 204 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 219 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 250 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 406 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 344 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 218 mini seconds publishing element
信息：WorkProductDescriptor:rup_data_model: 157 mini seconds publishing element
信息：WorkProductDescriptor:rup_user_interface_prototype: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 453 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 203 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_status_assessment: 94 mini seconds publishing element
信息：CapabilityPattern:integrate_and_test: 875 mini seconds publishing element
信息：CapabilityPattern:integrate_and_test: 2406 mini seconds publishing process specific layout data
信息：WorkProductDescriptor:rup_usecase: 78 mini seconds publishing element
信息：: 1172 mini-second(s) publishing element Activity:verify_test_approach[core.base_rup\capabilitypatterns\verify_test_approach_A743008A.html]
信息：Activity:verify_test_approach: 1172 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_element: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 203 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_subsystem: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_build: 63 mini seconds publishing element
信息：RoleDescriptor:rup_integrator: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_integration_build_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_subsystem: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_build: 62 mini seconds publishing element
信息：RoleDescriptor:rup_tester: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_suite: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_build: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_infrastructure: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_log: 172 mini seconds publishing element
信息：RoleDescriptor:rup_test_analyst: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_strategy: 218 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_ideas_list: 313 mini seconds publishing element
信息：RoleDescriptor:rup_test_manager: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 171 mini seconds publishing element
信息：CapabilityPattern:integrate_and_validate_build: 875 mini seconds publishing element
信息：CapabilityPattern:integrate_and_validate_build: 766 mini seconds publishing process specific layout data
信息：Activity:integrate_each_subsystem: 812 mini seconds publishing element
信息：Activity:integrate_the_system: 469 mini seconds publishing element
信息：Activity:validate_build_stability: 812 mini seconds publishing element
信息：: 1078 mini-second(s) publishing element Activity:improve_test_assets[core.base_rup\capabilitypatterns\improve_test_assets_1C99FFB9.html]
信息：Activity:improve_test_assets: 1094 mini seconds publishing element
信息：: 2781 mini-second(s) publishing element Activity:test_and_evaluate[core.base_rup\capabilitypatterns\test_and_evaluate_4D17BD6A.html]
信息：Activity:test_and_evaluate: 2781 mini seconds publishing element
信息：TermDefinition:ccb: 31 mini seconds publishing element
信息：RoleDescriptor:rup_tester: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_strategy: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_build: 110 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_suite: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_infrastructure: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_log: 78 mini seconds publishing element
信息：RoleDescriptor:rup_test_designer: 63 mini seconds publishing element
信息：RoleDescriptor:rup_test_analyst: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_ideas_list: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 171 mini seconds publishing element
信息：WorkProductDescriptor:rup_user_interface_prototype: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_results: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_evaluation_summary: 78 mini seconds publishing element
信息：RoleDescriptor:rup_test_manager: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_evaluation_summary: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_results: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 94 mini seconds publishing element
信息：RoleDescriptor:rup_test_analyst: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_strategy: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_ideas_list: 140 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_log: 78 mini seconds publishing element
信息：RoleDescriptor:rup_test_designer: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_strategy: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_suite: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_infrastructure: 63 mini seconds publishing element
信息：RoleDescriptor:rup_test_analyst: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_ideas_list: 172 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 93 mini seconds publishing element
信息：WorkProductDescriptor:rup_data_model: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_user_interface_prototype: 62 mini seconds publishing element
信息：RoleDescriptor:rup_tester: 47 mini seconds publishing element
信息：WorkProductDescriptor:rup_build: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_interface: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 218 mini seconds publishing element
信息：CapabilityPattern:test_and_evaluate_within_scope: 907 mini seconds publishing element
信息：CapabilityPattern:test_and_evaluate_within_scope: 1453 mini seconds publishing process specific layout data
信息：: 1437 mini-second(s) publishing element Activity:achieve_acceptable_mission[core.base_rup\capabilitypatterns\achieve_acceptable_mission_18DE9944.html]
信息：Activity:achieve_acceptable_mission: 1437 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_assessment: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_status_assessment: 187 mini seconds publishing element
信息：: 1079 mini-second(s) publishing element Activity:define_evaluation_mission[core.base_rup\capabilitypatterns\define_evaluation_mission_611C79D9.html]
信息：Activity:define_evaluation_mission: 1079 mini seconds publishing element
信息：TermDefinition:quality_risk: 31 mini seconds publishing element
信息：TermDefinition:fault_model: 31 mini seconds publishing element
信息：TermDefinition:attack: 16 mini seconds publishing element
信息：TermDefinition:soap-opera_testing: 31 mini seconds publishing element
信息：TermDefinition:guard_condition: 16 mini seconds publishing element
信息：TermDefinition:xp: 31 mini seconds publishing element
信息：CapabilityPattern:deployment: 469 mini seconds publishing process specific layout data
信息：TermDefinition:test_idea: 15 mini seconds publishing element
信息：TermDefinition:test_requirement: 31 mini seconds publishing element
信息：TermDefinition:test_environment: 47 mini seconds publishing element
信息：TermDefinition:smoke_test: 32 mini seconds publishing element
信息：TermDefinition:design_model: 31 mini seconds publishing element
信息：TermDefinition:traceability: 31 mini seconds publishing element
信息：TermDefinition:operation: 32 mini seconds publishing element
信息：TermDefinition:fault: 31 mini seconds publishing element
信息：TermDefinition:domain: 31 mini seconds publishing element
信息：TermDefinition:configuration_management: 31 mini seconds publishing element
信息：TermDefinition:activity: 32 mini seconds publishing element
信息：TermDefinition:task: 31 mini seconds publishing element
信息：Activity:perform_architectural_synthesis: 844 mini seconds publishing element
信息：: 1203 mini-second(s) publishing element Activity:analyze_the_problem[core.base_rup\capabilitypatterns\analyze_the_problem_67C3076B.html]
信息：Activity:analyze_the_problem: 1218 mini seconds publishing element
信息：RoleDescriptor:rup_system_analyst: 203 mini seconds publishing element
信息：Activity:understand_stakeholder_needs: 985 mini seconds publishing element
信息：RoleDescriptor:rup_system_analyst: 156 mini seconds publishing element
信息：: 1094 mini-second(s) publishing element Activity:define_the_system[core.base_rup\capabilitypatterns\define_the_system_ED861056.html]
信息：Activity:define_the_system: 1094 mini seconds publishing element
信息：TaskDescriptor:develop_supplementary_specification: 203 mini seconds publishing element
信息：TaskDescriptor:develop_vision: 109 mini seconds publishing element
信息：TaskDescriptor:develop_vision: 110 mini seconds publishing element
信息：TaskDescriptor:elicit_stakeholder_requests: 62 mini seconds publishing element
信息：: 1360 mini-second(s) publishing element TaskDescriptor:find_actors_and_use_cases[core.base_rup\capabilitypatterns\find_actors_and_use_cases_2686D1B6.html]
信息：TaskDescriptor:find_actors_and_use_cases: 1375 mini seconds publishing element
信息：TaskDescriptor:find_actors_and_use_cases: 125 mini seconds publishing element
信息：TaskDescriptor:capture_common_vocabulary: 94 mini seconds publishing element
信息：TaskDescriptor:capture_common_vocabulary: 141 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 328 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 93 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 94 mini seconds publishing element
信息：Activity:structure_the_implementation_model: 672 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 156 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_glossary: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_glossary: 204 mini seconds publishing element
信息：Activity:evaluate_project_scope_and_risk: 500 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 78 mini seconds publishing element
信息：Activity:Plan Remainder of Initial Iteration: 687 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 63 mini seconds publishing element
信息：Activity:Reevaluate Project Scope and Risk: 906 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 94 mini seconds publishing element
信息：TermDefinition:feature: 31 mini seconds publishing element
信息：WorkProductDescriptor:rup_stakeholder_requests: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_stakeholder_requests: 94 mini seconds publishing element
信息：RoleDescriptor:rup_requirement_specifier: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_actor: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 156 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirement: 172 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirement: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 125 mini seconds publishing element
信息：TermDefinition:package: 16 mini seconds publishing element
信息：Activity:plan_project_configuration_change_control: 375 mini seconds publishing element
信息：Activity:close-out_phase: 391 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 78 mini seconds publishing element
信息：Activity:close-out_project: 453 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 79 mini seconds publishing element
信息：Activity:change_and_deliver_configuration_items: 922 mini seconds publishing element
信息：RoleDescriptor:rup_any_role: 63 mini seconds publishing element
信息：Activity:manage_baselines_releases: 671 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_repository: 94 mini seconds publishing element
信息：Activity:monitor_report_configuration_status: 360 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_repository: 109 mini seconds publishing element
信息：RoleDescriptor:rup_configuration_manager: 62 mini seconds publishing element
信息：RoleDescriptor:rup_management_reviewer: 94 mini seconds publishing element
信息：RoleDescriptor:rup_management_reviewer: 63 mini seconds publishing element
信息：RoleDescriptor:rup_management_reviewer: 62 mini seconds publishing element
信息：RoleDescriptor:rup_management_reviewer: 78 mini seconds publishing element
信息：TaskDescriptor:iteration_plan_review: 63 mini seconds publishing element
信息：TaskDescriptor:project_planning_review: 62 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 63 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 78 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 94 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 109 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 78 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 78 mini seconds publishing element
信息：TaskDescriptor:develop_iteration_plan: 78 mini seconds publishing element
信息：TaskDescriptor:define_project_organization_and_staffing: 109 mini seconds publishing element
信息：TaskDescriptor:develop_business_case: 94 mini seconds publishing element
信息：TaskDescriptor:develop_business_case: 78 mini seconds publishing element
信息：TaskDescriptor:develop_business_case: 78 mini seconds publishing element
信息：TaskDescriptor:identify_and_assess_risks: 719 mini seconds publishing element
信息：TaskDescriptor:identify_and_assess_risks: 78 mini seconds publishing element
信息：TaskDescriptor:plan_phases_and_iterations: 172 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 218 mini seconds publishing element
信息：WorkProductDescriptor:rup_work_order: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_work_order: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_status_assessment: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 188 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_assessment: 188 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 375 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 47 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 93 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 110 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 78 mini seconds publishing element
信息：RoleDescriptor:rup_integrator: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_build: 63 mini seconds publishing element
信息：RoleDescriptor:rup_software_architect: 78 mini seconds publishing element
信息：TaskDescriptor:structure_implementation_model: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 63 mini seconds publishing element
信息：TermDefinition:architectural_pattern: 15 mini seconds publishing element
信息：TermDefinition:architectural_mechanism: 47 mini seconds publishing element
信息：TermDefinition:framework: 47 mini seconds publishing element
信息：TermDefinition:product-line_architecture: 16 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 62 mini seconds publishing element
信息：TermDefinition:design_mechanism: 16 mini seconds publishing element
信息：TermDefinition:analysis_mechanism: 31 mini seconds publishing element
信息：TermDefinition:design_pattern: 31 mini seconds publishing element
信息：TermDefinition:implementation_mechanism: 16 mini seconds publishing element
信息：TermDefinition:idiom: 31 mini seconds publishing element
信息：TermDefinition:design_subsystem: 31 mini seconds publishing element
信息：TermDefinition:reception: 32 mini seconds publishing element
信息：TermDefinition:utility: 31 mini seconds publishing element
信息：TermDefinition:design_package: 31 mini seconds publishing element
信息：TermDefinition:implementation_view: 16 mini seconds publishing element
信息：TermDefinition:layer: 62 mini seconds publishing element
信息：TermDefinition:component-based_development_cbd: 16 mini seconds publishing element
信息：TermDefinition:architecture: 31 mini seconds publishing element
信息：TermDefinition:software_architecture: 31 mini seconds publishing element
信息：TermDefinition:construction: 47 mini seconds publishing element
信息：TermDefinition:process: 47 mini seconds publishing element
信息：TermDefinition:thread: 47 mini seconds publishing element
信息：CustomCategory:navigating_the_process: 187 mini seconds publishing element
信息：DisciplineGrouping:rup_disciplines: 47 mini seconds publishing element
信息：Whitepaper:modeling_web_application_architectures_with_uml: 172 mini seconds publishing element
信息：TermDefinition:green-field_development: 16 mini seconds publishing element
信息：TermDefinition:inception: 47 mini seconds publishing element
信息：TermDefinition:elaboration: 47 mini seconds publishing element
信息：TermDefinition:transition: 15 mini seconds publishing element
信息：TermDefinition:scenario: 31 mini seconds publishing element
信息：Phase:inception: 375 mini seconds publishing element
信息：Iteration:inception_iteration: 625 mini seconds publishing element
信息：Milestone:Inception Milestone: 79 mini seconds publishing element
信息：Phase:elaboration: 531 mini seconds publishing element
信息：Iteration:elaboration_iteration: 422 mini seconds publishing element
信息：Milestone:Elaboration Milestone: 62 mini seconds publishing element
